,key_0,FIPS_code,State,County,"Estimated Rate Per 1,000",state,county,year,% smoke daily
1656,Nebraska,31005,Nebraska,Arthur County,6.5,Nebraska,Arthur County,2012.0,12.52
1657,Nebraska,31007,Nebraska,Banner County,9.1,Nebraska,Banner County,2012.0,13.54
1658,Nebraska,31009,Nebraska,Blaine County,7.8,Nebraska,Blaine County,2012.0,16.08
1659,Nebraska,31011,Nebraska,Boone County,7.0,Nebraska,Boone County,2012.0,15.57
1660,Nebraska,31013,Nebraska,Box Butte County,8.6,Nebraska,Box Butte County,2012.0,17.46
1661,Nebraska,31015,Nebraska,Boyd County,11.9,Nebraska,Boyd County,2012.0,17.27
1662,Nebraska,31017,Nebraska,Brown County,7.5,Nebraska,Brown County,2012.0,16.78
1663,Nebraska,31019,Nebraska,Buffalo County,5.4,Nebraska,Buffalo County,2012.0,13.55
1664,Nebraska,31021,Nebraska,Burt County,7.9,Nebraska,Burt County,2012.0,15.89
1665,Nebraska,31023,Nebraska,Butler County,7.3,Nebraska,Butler County,2012.0,17.9
1666,Nebraska,31025,Nebraska,Cass County,8.5,Nebraska,Cass County,2012.0,16.69
1667,Nebraska,31027,Nebraska,Cedar County,6.5,Nebraska,Cedar County,2012.0,16.57
1668,Nebraska,31029,Nebraska,Chase County,7.4,Nebraska,Chase County,2012.0,15.85
1669,Nebraska,31031,Nebraska,Cherry County,6.4,Nebraska,Cherry County,2012.0,16.53
1670,Nebraska,31033,Nebraska,Cheyenne County,6.3,Nebraska,Cheyenne County,2012.0,15.09
1671,Nebraska,31035,Nebraska,Clay County,8.4,Nebraska,Clay County,2012.0,16.11
1672,Nebraska,31037,Nebraska,Colfax County,6.5,Nebraska,Colfax County,2012.0,15.08
1673,Nebraska,31039,Nebraska,Cuming County,7.0,Nebraska,Cuming County,2012.0,16.26
1674,Nebraska,31041,Nebraska,Custer County,7.0,Nebraska,Custer County,2012.0,15.81
1675,Nebraska,31043,Nebraska,Dakota County,8.8,Nebraska,Dakota County,2012.0,18.32
1676,Nebraska,31045,Nebraska,Dawes County,6.8,Nebraska,Dawes County,2012.0,12.9
1677,Nebraska,31047,Nebraska,Dawson County,7.4,Nebraska,Dawson County,2012.0,16.92
1678,Nebraska,31049,Nebraska,Deuel County,7.7,Nebraska,Deuel County,2012.0,16.62
1679,Nebraska,31051,Nebraska,Dixon County,7.4,Nebraska,Dixon County,2012.0,16.12
1680,Nebraska,31053,Nebraska,Dodge County,8.5,Nebraska,Dodge County,2012.0,18.6
1681,Nebraska,31055,Nebraska,Douglas County,7.2,Nebraska,Douglas County,2012.0,15.63
1682,Nebraska,31057,Nebraska,Dundy County,7.3,Nebraska,Dundy County,2012.0,14.32
1683,Nebraska,31059,Nebraska,Fillmore County,7.9,Nebraska,Fillmore County,2012.0,15.66
1684,Nebraska,31061,Nebraska,Franklin County,7.1,Nebraska,Franklin County,2012.0,17.05
1685,Nebraska,31063,Nebraska,Frontier County,7.5,Nebraska,Frontier County,2012.0,14.75
1686,Nebraska,31065,Nebraska,Furnas County,8.9,Nebraska,Furnas County,2012.0,16.62
1687,Nebraska,31067,Nebraska,Gage County,8.2,Nebraska,Gage County,2012.0,18.17
1688,Nebraska,31069,Nebraska,Garden County,7.8,Nebraska,Garden County,2012.0,15.65
1689,Nebraska,31071,Nebraska,Garfield County,6.7,Nebraska,Garfield County,2012.0,18.37
1690,Nebraska,31073,Nebraska,Gosper County,7.1,Nebraska,Gosper County,2012.0,15.86
1691,Nebraska,31075,Nebraska,Grant County,7.7,Nebraska,Grant County,2012.0,15.06
1692,Nebraska,31077,Nebraska,Greeley County,7.2,Nebraska,Greeley County,2012.0,17.12
1693,Nebraska,31079,Nebraska,Hall County,8.0,Nebraska,Hall County,2012.0,16.98
1694,Nebraska,31081,Nebraska,Hamilton County,6.4,Nebraska,Hamilton County,2012.0,16.02
1695,Nebraska,31083,Nebraska,Harlan County,8.5,Nebraska,Harlan County,2012.0,16.72
1696,Nebraska,31085,Nebraska,Hayes County,7.3,Nebraska,Hayes County,2012.0,15.47
1697,Nebraska,31087,Nebraska,Hitchcock County,8.3,Nebraska,Hitchcock County,2012.0,18.16
1698,Nebraska,31089,Nebraska,Holt County,8.4,Nebraska,Holt County,2012.0,17.28
1699,Nebraska,31091,Nebraska,Hooker County,8.2,Nebraska,Hooker County,2012.0,12.71
1700,Nebraska,31093,Nebraska,Howard County,7.1,Nebraska,Howard County,2012.0,16.79
1701,Nebraska,31095,Nebraska,Jefferson County,7.8,Nebraska,Jefferson County,2012.0,20.08
1702,Nebraska,31097,Nebraska,Johnson County,7.9,Nebraska,Johnson County,2012.0,18.97
1703,Nebraska,31099,Nebraska,Kearney County,7.3,Nebraska,Kearney County,2012.0,14.17
1704,Nebraska,31101,Nebraska,Keith County,7.6,Nebraska,Keith County,2012.0,15.83
1705,Nebraska,31103,Nebraska,Keya Paha County,8.0,Nebraska,Keya Paha County,2012.0,16.69
1706,Nebraska,31105,Nebraska,Kimball County,8.6,Nebraska,Kimball County,2012.0,16.72
1707,Nebraska,31107,Nebraska,Knox County,7.2,Nebraska,Knox County,2012.0,16.46
1708,Nebraska,31109,Nebraska,Lancaster County,5.9,Nebraska,Lancaster County,2012.0,14.39
1709,Nebraska,31111,Nebraska,Lincoln County,8.9,Nebraska,Lincoln County,2012.0,16.54
1710,Nebraska,31113,Nebraska,Logan County,8.0,Nebraska,Logan County,2012.0,15.5
1711,Nebraska,31115,Nebraska,Loup County,8.4,Nebraska,Loup County,2012.0,18.4
1712,Nebraska,31117,Nebraska,McPherson County,8.8,Nebraska,McPherson County,2012.0,11.87
1713,Nebraska,31119,Nebraska,Madison County,7.9,Nebraska,Madison County,2012.0,14.66
1714,Nebraska,31121,Nebraska,Merrick County,8.3,Nebraska,Merrick County,2012.0,17.38
1715,Nebraska,31123,Nebraska,Morrill County,8.5,Nebraska,Morrill County,2012.0,14.63
1716,Nebraska,31125,Nebraska,Nance County,7.6,Nebraska,Nance County,2012.0,17.63
1717,Nebraska,31127,Nebraska,Nemaha County,7.4,Nebraska,Nemaha County,2012.0,15.64
1718,Nebraska,31129,Nebraska,Nuckolls County,7.1,Nebraska,Nuckolls County,2012.0,17.87
1719,Nebraska,31131,Nebraska,Otoe County,9.0,Nebraska,Otoe County,2012.0,16.42
1720,Nebraska,31133,Nebraska,Pawnee County,6.5,Nebraska,Pawnee County,2012.0,17.69
1721,Nebraska,31135,Nebraska,Perkins County,6.8,Nebraska,Perkins County,2012.0,15.34
1722,Nebraska,31137,Nebraska,Phelps County,7.5,Nebraska,Phelps County,2012.0,16.46
1723,Nebraska,31139,Nebraska,Pierce County,8.0,Nebraska,Pierce County,2012.0,15.43
1724,Nebraska,31141,Nebraska,Platte County,7.7,Nebraska,Platte County,2012.0,14.42
1725,Nebraska,31143,Nebraska,Polk County,7.0,Nebraska,Polk County,2012.0,14.78
1726,Nebraska,31145,Nebraska,Red Willow County,6.1,Nebraska,Red Willow County,2012.0,16.13
1727,Nebraska,31147,Nebraska,Richardson County,8.4,Nebraska,Richardson County,2012.0,19.74
1728,Nebraska,31149,Nebraska,Rock County,8.8,Nebraska,Rock County,2012.0,15.87
1729,Nebraska,31151,Nebraska,Saline County,8.3,Nebraska,Saline County,2012.0,16.31
1730,Nebraska,31153,Nebraska,Sarpy County,7.9,Nebraska,Sarpy County,2012.0,13.41
1731,Nebraska,31155,Nebraska,Saunders County,7.7,Nebraska,Saunders County,2012.0,16.31
1732,Nebraska,31157,Nebraska,Scotts Bluff County,7.5,Nebraska,Scotts Bluff County,2012.0,15.3
1733,Nebraska,31159,Nebraska,Seward County,6.6,Nebraska,Seward County,2012.0,13.38
1734,Nebraska,31161,Nebraska,Sheridan County,10.3,Nebraska,Sheridan County,2012.0,16.29
1735,Nebraska,31163,Nebraska,Sherman County,8.1,Nebraska,Sherman County,2012.0,17.84
1736,Nebraska,31165,Nebraska,Sioux County,6.2,Nebraska,Sioux County,2012.0,13.42
1737,Nebraska,31167,Nebraska,Stanton County,7.5,Nebraska,Stanton County,2012.0,14.61
1738,Nebraska,31169,Nebraska,Thayer County,7.6,Nebraska,Thayer County,2012.0,16.35
1739,Nebraska,31171,Nebraska,Thomas County,7.3,Nebraska,Thomas County,2012.0,14.53
1740,Nebraska,31173,Nebraska,Thurston County,15.4,Nebraska,Thurston County,2012.0,20.75
1741,Nebraska,31175,Nebraska,Valley County,8.2,Nebraska,Valley County,2012.0,15.59
1742,Nebraska,31177,Nebraska,Washington County,8.5,Nebraska,Washington County,2012.0,14.06
1743,Nebraska,31179,Nebraska,Wayne County,6.7,Nebraska,Wayne County,2012.0,12.6
1744,Nebraska,31181,Nebraska,Webster County,7.6,Nebraska,Webster County,2012.0,16.62
1745,Nebraska,31183,Nebraska,Wheeler County,7.8,Nebraska,Wheeler County,2012.0,13.97
1746,Nebraska,31185,Nebraska,York County,7.1,Nebraska,York County,2012.0,16.47
1747,Nevada,32001,Nevada,Churchill County,8.2,Nevada,Churchill County,2012.0,18.1
1748,Nevada,32003,Nevada,Clark County,9.1,Nevada,Clark County,2012.0,16.7
1749,Nevada,32005,Nevada,Douglas County,7.8,Nevada,Douglas County,2012.0,14.87
1750,Nevada,32007,Nevada,Elko County,8.2,Nevada,Elko County,2012.0,16.83
1751,Nevada,32009,Nevada,Esmeralda County,8.3,Nevada,Esmeralda County,2012.0,20.18
1752,Nevada,32011,Nevada,Eureka County,7.8,Nevada,Eureka County,2012.0,16.07
1753,Nevada,32013,Nevada,Humboldt County,7.6,Nevada,Humboldt County,2012.0,17.75
1754,Nevada,32015,Nevada,Lander County,7.8,Nevada,Lander County,2012.0,19.49
1755,Nevada,32017,Nevada,Lincoln County,8.4,Nevada,Lincoln County,2012.0,16.88
1756,Nevada,32019,Nevada,Lyon County,8.7,Nevada,Lyon County,2012.0,20.21
1757,Nevada,32021,Nevada,Mineral County,10.2,Nevada,Mineral County,2012.0,24.51
1758,Nevada,32023,Nevada,Nye County,10.2,Nevada,Nye County,2012.0,23.23
1759,Nevada,32027,Nevada,Pershing County,7.5,Nevada,Pershing County,2012.0,17.35
1760,Nevada,32029,Nevada,Storey County,9.5,Nevada,Storey County,2012.0,18.27
1761,Nevada,32031,Nevada,Washoe County,6.1,Nevada,Washoe County,2012.0,14.28
1762,Nevada,32033,Nevada,White Pine County,7.7,Nevada,White Pine County,2012.0,20.39
1763,Nevada,32510,Nevada,Carson City,8.9,Nevada,Carson City,2012.0,18.41
1764,New Hampshire,33001,New Hampshire,Belknap County,7.5,New Hampshire,Belknap County,2012.0,15.54
1765,New Hampshire,33003,New Hampshire,Carroll County,7.4,New Hampshire,Carroll County,2012.0,15.32
1766,New Hampshire,33005,New Hampshire,Cheshire County,6.3,New Hampshire,Cheshire County,2012.0,15.02
1767,New Hampshire,33007,New Hampshire,Coos County,9.9,New Hampshire,Coos County,2012.0,18.65
1768,New Hampshire,33009,New Hampshire,Grafton County,5.6,New Hampshire,Grafton County,2012.0,12.3
1769,New Hampshire,33011,New Hampshire,Hillsborough County,7.0,New Hampshire,Hillsborough County,2012.0,14.26
1770,New Hampshire,33013,New Hampshire,Merrimack County,6.8,New Hampshire,Merrimack County,2012.0,13.46
1771,New Hampshire,33015,New Hampshire,Rockingham County,6.6,New Hampshire,Rockingham County,2012.0,12.48
1772,New Hampshire,33017,New Hampshire,Strafford County,7.9,New Hampshire,Strafford County,2012.0,14.99
1773,New Hampshire,33019,New Hampshire,Sullivan County,7.4,New Hampshire,Sullivan County,2012.0,14.81
1774,New Jersey,34001,New Jersey,Atlantic County,9.4,New Jersey,Atlantic County,2012.0,16.27
1775,New Jersey,34003,New Jersey,Bergen County,5.5,New Jersey,Bergen County,2012.0,9.73
1776,New Jersey,34005,New Jersey,Burlington County,7.5,New Jersey,Burlington County,2012.0,12.81
1777,New Jersey,34007,New Jersey,Camden County,8.5,New Jersey,Camden County,2012.0,14.44
1778,New Jersey,34009,New Jersey,Cape May County,6.3,New Jersey,Cape May County,2012.0,16.31
1779,New Jersey,34011,New Jersey,Cumberland County,9.1,New Jersey,Cumberland County,2012.0,18.17
1780,New Jersey,34013,New Jersey,Essex County,9.3,New Jersey,Essex County,2012.0,12.53
1781,New Jersey,34015,New Jersey,Gloucester County,7.2,New Jersey,Gloucester County,2012.0,14.81
1782,New Jersey,34017,New Jersey,Hudson County,6.3,New Jersey,Hudson County,2012.0,10.09
1783,New Jersey,34019,New Jersey,Hunterdon County,5.2,New Jersey,Hunterdon County,2012.0,9.55
1784,New Jersey,34021,New Jersey,Mercer County,6.7,New Jersey,Mercer County,2012.0,10.81
1785,New Jersey,34023,New Jersey,Middlesex County,8.0,New Jersey,Middlesex County,2012.0,9.79
1786,New Jersey,34025,New Jersey,Monmouth County,6.7,New Jersey,Monmouth County,2012.0,11.19
1787,New Jersey,34027,New Jersey,Morris County,5.4,New Jersey,Morris County,2012.0,9.33
1788,New Jersey,34029,New Jersey,Ocean County,6.1,New Jersey,Ocean County,2012.0,15.57
1789,New Jersey,34031,New Jersey,Passaic County,6.3,New Jersey,Passaic County,2012.0,12.04
1790,New Jersey,34033,New Jersey,Salem County,8.7,New Jersey,Salem County,2012.0,17.16
1791,New Jersey,34035,New Jersey,Somerset County,6.7,New Jersey,Somerset County,2012.0,7.74
1792,New Jersey,34037,New Jersey,Sussex County,5.5,New Jersey,Sussex County,2012.0,13.07
1793,New Jersey,34039,New Jersey,Union County,6.8,New Jersey,Union County,2012.0,11.57
1794,New Jersey,34041,New Jersey,Warren County,6.7,New Jersey,Warren County,2012.0,14.58
1795,New Mexico,35001,New Mexico,Bernalillo County,5.4,New Mexico,Bernalillo County,2012.0,13.28
1796,New Mexico,35003,New Mexico,Catron County,7.2,New Mexico,Catron County,2012.0,15.39
1797,New Mexico,35005,New Mexico,Chaves County,7.5,New Mexico,Chaves County,2012.0,16.39
1798,New Mexico,35006,New Mexico,Cibola County,10.1,New Mexico,Cibola County,2012.0,16.71
1799,New Mexico,35007,New Mexico,Colfax County,7.4,New Mexico,Colfax County,2012.0,12.22
1800,New Mexico,35009,New Mexico,Curry County,5.7,New Mexico,Curry County,2012.0,14.79
1801,New Mexico,35011,New Mexico,De Baca County,8.4,New Mexico,De Baca County,2012.0,13.96
1802,New Mexico,35013,New Mexico,Doña Ana County,6.1,,,,
1803,New Mexico,35015,New Mexico,Eddy County,7.3,New Mexico,Eddy County,2012.0,18.01
1804,New Mexico,35017,New Mexico,Grant County,6.0,New Mexico,Grant County,2012.0,12.58
1805,New Mexico,35019,New Mexico,Guadalupe County,6.0,New Mexico,Guadalupe County,2012.0,12.69
1806,New Mexico,35021,New Mexico,Harding County,7.0,New Mexico,Harding County,2012.0,12.14
1807,New Mexico,35023,New Mexico,Hidalgo County,5.9,New Mexico,Hidalgo County,2012.0,12.68
1808,New Mexico,35025,New Mexico,Lea County,7.2,New Mexico,Lea County,2012.0,17.29
1809,New Mexico,35027,New Mexico,Lincoln County,6.0,New Mexico,Lincoln County,2012.0,14.95
1810,New Mexico,35028,New Mexico,Los Alamos County,5.2,New Mexico,Los Alamos County,2012.0,8.18
1811,New Mexico,35029,New Mexico,Luna County,6.6,New Mexico,Luna County,2012.0,14.46
1812,New Mexico,35031,New Mexico,McKinley County,12.6,New Mexico,McKinley County,2012.0,15.28
1813,New Mexico,35033,New Mexico,Mora County,6.8,New Mexico,Mora County,2012.0,10.51
1814,New Mexico,35035,New Mexico,Otero County,6.6,New Mexico,Otero County,2012.0,16.36
1815,New Mexico,35037,New Mexico,Quay County,6.1,New Mexico,Quay County,2012.0,15.41
1816,New Mexico,35039,New Mexico,Rio Arriba County,6.2,New Mexico,Rio Arriba County,2012.0,12.97
1817,New Mexico,35041,New Mexico,Roosevelt County,6.1,New Mexico,Roosevelt County,2012.0,15.74
1818,New Mexico,35043,New Mexico,Sandoval County,5.5,New Mexico,Sandoval County,2012.0,13.11
1819,New Mexico,35045,New Mexico,San Juan County,8.6,New Mexico,San Juan County,2012.0,17.88
1820,New Mexico,35047,New Mexico,San Miguel County,7.2,New Mexico,San Miguel County,2012.0,11.28
1821,New Mexico,35049,New Mexico,Santa Fe County,3.3,New Mexico,Santa Fe County,2012.0,11.39
1822,New Mexico,35051,New Mexico,Sierra County,7.2,New Mexico,Sierra County,2012.0,17.49
1823,New Mexico,35053,New Mexico,Socorro County,7.4,New Mexico,Socorro County,2012.0,15.24
1824,New Mexico,35055,New Mexico,Taos County,5.4,New Mexico,Taos County,2012.0,11.06
1825,New Mexico,35057,New Mexico,Torrance County,6.8,New Mexico,Torrance County,2012.0,18.17
1826,New Mexico,35059,New Mexico,Union County,7.8,New Mexico,Union County,2012.0,14.56
1827,New Mexico,35061,New Mexico,Valencia County,7.6,New Mexico,Valencia County,2012.0,14.92
1828,New York,36001,New York,Albany County,8.5,New York,Albany County,2012.0,11.79
1829,New York,36003,New York,Allegany County,9.4,New York,Allegany County,2012.0,16.16
1830,New York,36005,New York,Bronx County,12.9,New York,Bronx County,2012.0,12.11
1831,New York,36007,New York,Broome County,9.0,New York,Broome County,2012.0,14.84
1832,New York,36009,New York,Cattaraugus County,11.1,New York,Cattaraugus County,2012.0,18.2
1833,New York,36011,New York,Cayuga County,9.4,New York,Cayuga County,2012.0,16.93
1834,New York,36013,New York,Chautauqua County,10.1,New York,Chautauqua County,2012.0,17.32
1835,New York,36015,New York,Chemung County,9.8,New York,Chemung County,2012.0,16.26
1836,New York,36017,New York,Chenango County,9.6,New York,Chenango County,2012.0,16.71
1837,New York,36019,New York,Clinton County,9.8,New York,Clinton County,2012.0,14.8
1838,New York,36021,New York,Columbia County,7.2,New York,Columbia County,2012.0,13.95
1839,New York,36023,New York,Cortland County,9.8,New York,Cortland County,2012.0,14.95
1840,New York,36025,New York,Delaware County,7.9,New York,Delaware County,2012.0,16.37
1841,New York,36027,New York,Dutchess County,8.4,New York,Dutchess County,2012.0,11.87
1842,New York,36029,New York,Erie County,9.2,New York,Erie County,2012.0,13.96
1843,New York,36031,New York,Essex County,8.8,New York,Essex County,2012.0,13.73
1844,New York,36033,New York,Franklin County,11.4,New York,Franklin County,2012.0,17.03
1845,New York,36035,New York,Fulton County,9.1,New York,Fulton County,2012.0,18.38
1846,New York,36037,New York,Genesee County,11.0,New York,Genesee County,2012.0,15.58
1847,New York,36039,New York,Greene County,8.6,New York,Greene County,2012.0,16.67
1848,New York,36041,New York,Hamilton County,8.7,New York,Hamilton County,2012.0,13.51
1849,New York,36043,New York,Herkimer County,9.8,New York,Herkimer County,2012.0,15.82
1850,New York,36045,New York,Jefferson County,10.4,New York,Jefferson County,2012.0,15.28
1851,New York,36047,New York,Kings County,9.1,New York,Kings County,2012.0,10.92
1852,New York,36049,New York,Lewis County,8.9,New York,Lewis County,2012.0,17.55
1853,New York,36051,New York,Livingston County,9.9,New York,Livingston County,2012.0,14.69
1854,New York,36053,New York,Madison County,9.0,New York,Madison County,2012.0,14.53
1855,New York,36055,New York,Monroe County,7.8,New York,Monroe County,2012.0,11.8
1856,New York,36057,New York,Montgomery County,9.1,New York,Montgomery County,2012.0,17.37
1857,New York,36059,New York,Nassau County,7.5,New York,Nassau County,2012.0,9.52
1858,New York,36061,New York,New York County,6.4,New York,New York County,2012.0,7.68
1859,New York,36063,New York,Niagara County,11.0,New York,Niagara County,2012.0,16.5
1860,New York,36065,New York,Oneida County,11.5,New York,Oneida County,2012.0,15.62
1861,New York,36067,New York,Onondaga County,9.2,New York,Onondaga County,2012.0,12.75
1862,New York,36069,New York,Ontario County,8.8,New York,Ontario County,2012.0,12.54
1863,New York,36071,New York,Orange County,9.6,New York,Orange County,2012.0,13.06
1864,New York,36073,New York,Orleans County,13.4,New York,Orleans County,2012.0,17.12
1865,New York,36075,New York,Oswego County,10.2,New York,Oswego County,2012.0,17.31
1866,New York,36077,New York,Otsego County,7.8,New York,Otsego County,2012.0,13.77
1867,New York,36079,New York,Putnam County,6.3,New York,Putnam County,2012.0,9.99
1868,New York,36081,New York,Queens County,10.3,New York,Queens County,2012.0,9.9
1869,New York,36083,New York,Rensselaer County,7.9,New York,Rensselaer County,2012.0,14.44
1870,New York,36085,New York,Richmond County,9.8,New York,Richmond County,2012.0,13.15
1871,New York,36087,New York,Rockland County,7.8,New York,Rockland County,2012.0,9.96
1872,New York,36089,New York,St. Lawrence County,8.5,New York,St. Lawrence County,2012.0,16.38
1873,New York,36091,New York,Saratoga County,7.7,New York,Saratoga County,2012.0,12.08
1874,New York,36093,New York,Schenectady County,8.7,New York,Schenectady County,2012.0,14.48
1875,New York,36095,New York,Schoharie County,10.5,New York,Schoharie County,2012.0,15.51
1876,New York,36097,New York,Schuyler County,9.8,New York,Schuyler County,2012.0,16.09
1877,New York,36099,New York,Seneca County,10.2,New York,Seneca County,2012.0,16.75
1878,New York,36101,New York,Steuben County,10.9,New York,Steuben County,2012.0,16.2
1879,New York,36103,New York,Suffolk County,7.9,New York,Suffolk County,2012.0,12.45
1880,New York,36105,New York,Sullivan County,9.9,New York,Sullivan County,2012.0,16.6
1881,New York,36107,New York,Tioga County,10.1,New York,Tioga County,2012.0,14.18
1882,New York,36109,New York,Tompkins County,5.9,New York,Tompkins County,2012.0,8.06
1883,New York,36111,New York,Ulster County,7.0,New York,Ulster County,2012.0,13.64
1884,New York,36113,New York,Warren County,7.4,New York,Warren County,2012.0,15.3
1885,New York,36115,New York,Washington County,10.4,New York,Washington County,2012.0,16.72
1886,New York,36117,New York,Wayne County,10.1,New York,Wayne County,2012.0,15.5
1887,New York,36119,New York,Westchester County,7.1,New York,Westchester County,2012.0,9.0
1888,New York,36121,New York,Wyoming County,10.5,New York,Wyoming County,2012.0,17.84
1889,New York,36123,New York,Yates County,12.1,New York,Yates County,2012.0,15.18
1890,North Carolina,37001,North Carolina,Alamance County,10.3,North Carolina,Alamance County,2012.0,17.4
1891,North Carolina,37003,North Carolina,Alexander County,9.3,North Carolina,Alexander County,2012.0,20.35
1892,North Carolina,37005,North Carolina,Alleghany County,9.8,North Carolina,Alleghany County,2012.0,19.53
1893,North Carolina,37007,North Carolina,Anson County,12.5,North Carolina,Anson County,2012.0,18.72
1894,North Carolina,37009,North Carolina,Ashe County,9.2,North Carolina,Ashe County,2012.0,19.16
1895,North Carolina,37011,North Carolina,Avery County,10.0,North Carolina,Avery County,2012.0,17.67
1896,North Carolina,37013,North Carolina,Beaufort County,10.3,North Carolina,Beaufort County,2012.0,17.36
1897,North Carolina,37015,North Carolina,Bertie County,13.4,North Carolina,Bertie County,2012.0,17.6
1898,North Carolina,37017,North Carolina,Bladen County,12.8,North Carolina,Bladen County,2012.0,18.75
1899,North Carolina,37019,North Carolina,Brunswick County,8.9,North Carolina,Brunswick County,2012.0,17.54
1900,North Carolina,37021,North Carolina,Buncombe County,6.8,North Carolina,Buncombe County,2012.0,15.79
1901,North Carolina,37023,North Carolina,Burke County,9.4,North Carolina,Burke County,2012.0,20.43
1902,North Carolina,37025,North Carolina,Cabarrus County,8.4,North Carolina,Cabarrus County,2012.0,15.55
1903,North Carolina,37027,North Carolina,Caldwell County,10.2,North Carolina,Caldwell County,2012.0,22.52
1904,North Carolina,37029,North Carolina,Camden County,9.8,North Carolina,Camden County,2012.0,16.0
1905,North Carolina,37031,North Carolina,Carteret County,8.7,North Carolina,Carteret County,2012.0,17.39
1906,North Carolina,37033,North Carolina,Caswell County,12.1,North Carolina,Caswell County,2012.0,19.88
1907,North Carolina,37035,North Carolina,Catawba County,10.1,North Carolina,Catawba County,2012.0,17.75
1908,North Carolina,37037,North Carolina,Chatham County,9.4,North Carolina,Chatham County,2012.0,11.92
1909,North Carolina,37039,North Carolina,Cherokee County,9.6,North Carolina,Cherokee County,2012.0,18.42
1910,North Carolina,37041,North Carolina,Chowan County,12.4,North Carolina,Chowan County,2012.0,17.94
1911,North Carolina,37043,North Carolina,Clay County,9.5,North Carolina,Clay County,2012.0,17.14
1912,North Carolina,37045,North Carolina,Cleveland County,11.5,North Carolina,Cleveland County,2012.0,19.24
1913,North Carolina,37047,North Carolina,Columbus County,13.9,North Carolina,Columbus County,2012.0,18.52
1914,North Carolina,37049,North Carolina,Craven County,11.3,North Carolina,Craven County,2012.0,16.32
1915,North Carolina,37051,North Carolina,Cumberland County,11.6,North Carolina,Cumberland County,2012.0,15.53
1916,North Carolina,37053,North Carolina,Currituck County,10.8,North Carolina,Currituck County,2012.0,17.58
1917,North Carolina,37055,North Carolina,Dare County,7.8,North Carolina,Dare County,2012.0,15.45
1918,North Carolina,37057,North Carolina,Davidson County,11.2,North Carolina,Davidson County,2012.0,19.98
1919,North Carolina,37059,North Carolina,Davie County,9.7,North Carolina,Davie County,2012.0,17.15
1920,North Carolina,37061,North Carolina,Duplin County,15.1,North Carolina,Duplin County,2012.0,17.75
1921,North Carolina,37063,North Carolina,Durham County,6.7,North Carolina,Durham County,2012.0,10.6
1922,North Carolina,37065,North Carolina,Edgecombe County,14.8,North Carolina,Edgecombe County,2012.0,19.33
1923,North Carolina,37067,North Carolina,Forsyth County,10.1,North Carolina,Forsyth County,2012.0,15.3
1924,North Carolina,37069,North Carolina,Franklin County,9.5,North Carolina,Franklin County,2012.0,17.34
1925,North Carolina,37071,North Carolina,Gaston County,9.9,North Carolina,Gaston County,2012.0,19.28
1926,North Carolina,37073,North Carolina,Gates County,11.9,North Carolina,Gates County,2012.0,18.24
1927,North Carolina,37075,North Carolina,Graham County,8.7,North Carolina,Graham County,2012.0,19.47
1928,North Carolina,37077,North Carolina,Granville County,10.5,North Carolina,Granville County,2012.0,17.44
1929,North Carolina,37079,North Carolina,Greene County,10.0,North Carolina,Greene County,2012.0,16.72
1930,North Carolina,37081,North Carolina,Guilford County,8.9,North Carolina,Guilford County,2012.0,13.92
1931,North Carolina,37083,North Carolina,Halifax County,15.5,North Carolina,Halifax County,2012.0,19.05
1932,North Carolina,37085,North Carolina,Harnett County,8.8,North Carolina,Harnett County,2012.0,16.9
1933,North Carolina,37087,North Carolina,Haywood County,8.8,North Carolina,Haywood County,2012.0,18.05
1934,North Carolina,37089,North Carolina,Henderson County,7.6,North Carolina,Henderson County,2012.0,15.41
1935,North Carolina,37091,North Carolina,Hertford County,15.6,North Carolina,Hertford County,2012.0,16.75
1936,North Carolina,37093,North Carolina,Hoke County,9.4,North Carolina,Hoke County,2012.0,15.78
1937,North Carolina,37095,North Carolina,Hyde County,11.1,North Carolina,Hyde County,2012.0,17.81
1938,North Carolina,37097,North Carolina,Iredell County,9.7,North Carolina,Iredell County,2012.0,16.15
1939,North Carolina,37099,North Carolina,Jackson County,7.9,North Carolina,Jackson County,2012.0,15.87
1940,North Carolina,37101,North Carolina,Johnston County,10.3,North Carolina,Johnston County,2012.0,17.45
1941,North Carolina,37103,North Carolina,Jones County,13.7,North Carolina,Jones County,2012.0,18.22
1942,North Carolina,37105,North Carolina,Lee County,9.8,North Carolina,Lee County,2012.0,16.07
1943,North Carolina,37107,North Carolina,Lenoir County,14.5,North Carolina,Lenoir County,2012.0,18.31
1944,North Carolina,37109,North Carolina,Lincoln County,9.2,North Carolina,Lincoln County,2012.0,17.28
1945,North Carolina,37111,North Carolina,McDowell County,10.0,North Carolina,McDowell County,2012.0,21.67
1946,North Carolina,37113,North Carolina,Macon County,8.7,North Carolina,Macon County,2012.0,17.14
1947,North Carolina,37115,North Carolina,Madison County,8.1,North Carolina,Madison County,2012.0,18.84
1948,North Carolina,37117,North Carolina,Martin County,12.6,North Carolina,Martin County,2012.0,18.13
1949,North Carolina,37119,North Carolina,Mecklenburg County,7.6,North Carolina,Mecklenburg County,2012.0,10.56
1950,North Carolina,37121,North Carolina,Mitchell County,9.5,North Carolina,Mitchell County,2012.0,19.76
1951,North Carolina,37123,North Carolina,Montgomery County,10.1,North Carolina,Montgomery County,2012.0,18.07
